GEOID,NAME,inc_n,fem_n,sexf_n,inc_pct,gi_z,gi,lisa,lisa_sig,streetlight_n,poor_pave_ft,street_ft,sidewalk_n,dist_subway_km,vacant_n,aband_n,poverty_rate,renter_share,vacancy_rate,female_pop,total_pop
36047082400,Census Tract 824; Kings County; New York,320,180,73,6.2439024390243905,0.46563960395765497,Not significant,Not significant,Not significant,38,6888.894833589372,80224.49776703869,16,0.2222813230116463,9,0,0.23781446540880502,0.8364779874213837,0.1326059588753672,2554,5125
36047083600,Census Tract 836; Kings County; New York,48,21,0,2.4193548387096775,-1.6548111794090765,Cold 95%,Low-Low,p <= 0.05,28,830.1783685838436,56748.126590573476,13,1.1598513971958198,6,0,0.08518145161290322,0.27099841521394613,0.1961783439490446,1200,1984
36061019701,Census Tract 197.01; New York County; New York,174,77,0,18.08731808731809,0.6021495327963201,Not significant,Not significant,Not significant,156,11091.886909762698,52994.00444209533,9,0.38124708797420476,2,0,0.3399168399168399,1,0.14451827242524917,536,962
36061028500,Census Tract 285; New York County; New York,258,109,0,3.6368762334367073,2.03138975135465,Hot 95%,High-High,p <= 0.05,50,9548.39748971604,34891.62316013699,10,0.23513703527345883,4,1,0.30234208658623135,1,0.15955882352941175,3520,7094
36061003601,Census Tract 36.01; New York County; New York,303,88,0,9.934426229508198,5.227831364610881,Hot 99%,High-High,p <= 0.01,36,10388.296378980198,45054.23220681871,24,0.15707900839565406,0,0,0.19901639344262295,0.7909677419354839,0.06962785114045618,1524,3050
36061004800,Census Tract 48; New York County; New York,210,89,0,3.0120481927710845,1.902005260228184,Hot 95%,High-High,p <= 0.05,95,8313.520493982405,60208.33477801632,41,0.23094418659163107,0,6,0.09797072521623419,0.4708158658497259,0.19746376811594202,3583,6972
36061008100,Census Tract 81; New York County; New York,523,227,0,8.44774672912292,3.7283633721329976,Hot 95%,High-High,p <= 0.05,65,1182.3470077532352,47938.939908602995,63,0.1567919397207718,2,4,0.07221681272314184,0.5993723849372385,0.2665899501342539,3088,6191
36061006500,Census Tract 65; New York County; New York,1139,370,0,20.393912264995524,5.145549071569054,Hot 99%,High-High,p <= 0.05,83,24156.50237486824,96580.46514155212,77,0.2760241472226723,2,0,0.058160504959422904,0.8412228796844181,0.20491374803972817,3315,5585
36061007600,Census Tract 76; New York County; New York,1084,403,0,45.89331075359865,10.084169515630338,Hot 99%,High-High,p <= 0.0001,45,8563.481212002707,60250.02084930122,53,0.2288796740245008,8,2,0.10208421948107188,0.703678001387925,0.12877871825876663,1239,2362
36061007200,Census Tract 72; New York County; New York,544,232,0,7.647968508364966,2.7388039383567406,Hot 95%,High-High,p <= 0.05,67,4139.9641284764275,85266.64575559438,58,0.16951153745814077,6,7,0.06464705029714451,0.8092202059833251,0.203515625,3761,7113
36061001600,Census Tract 16; New York County; New York,802,267,0,11.106494945298435,5.162597922088585,Hot 99%,High-High,p <= 0.01,183,18329.916440553192,112610.3902500903,82,0.2611938124291275,4,2,0.17265787647467037,0.7364961417547871,0.13391089108910892,3615,7221
36061003800,Census Tract 38; New York County; New York,552,225,97,7.580335072782202,2.7577131532718497,Hot 95%,High-High,p <= 0.05,57,7517.034883165372,82913.72120895055,72,0.3707478120663552,4,4,0.1774009689370191,0.8658833961427621,0.15095049877658573,3608,7282
36061020000,Census Tract 200; New York County; New York,510,213,0,18.458197611292075,2.736794262412206,Hot 95%,High-High,p <= 0.05,132,13185.187982236888,80699.41125049592,54,0.21963963713537427,6,21,0.18353969410050983,0.8364627498485766,0.16065073716319267,1584,2763
36061022600,Census Tract 226; New York County; New York,361,155,0,6.363476114930372,2.476322680144397,Hot 95%,High-High,p <= 0.05,74,8627.22786278784,71555.2019106767,72,0.3523070380683585,8,9,0.16634120362151605,0.7506787330316742,0.11209321012454801,2652,5673
36061014700,Census Tract 147; New York County; New York,98,29,0,3.4507042253521125,0.4867048564072697,Not significant,Not significant,Not significant,15,2515.937396923504,27645.525941159118,4,0.6041112818481154,0,0,0.0676056338028169,0.847667638483965,0.27941176470588236,1452,2840
36061023300,Census Tract 233; New York County; New York,356,116,0,4.832360526673002,2.733076206888464,Hot 95%,High-High,p <= 0.05,93,5088.033106005692,70564.6243539679,33,0.47583149326964097,2,5,0.19602234028061571,0.8847691748455108,0.06935047361299053,3757,7367
36061029700,Census Tract 297; New York County; New York,118,37,0,907.6923076923077,0.9140181807194143,Not significant,Not significant,Not significant,54,20669.288656637746,44391.752862263056,9,0.9155876286428843,3,0,NA,NA,NA,6,13
36061014000,Census Tract 140; New York County; New York,152,68,0,1.8879642280462055,-0.5409872031235634,Not significant,Not significant,Not significant,93,7738.476135045335,85378.12275660376,86,0.29092561154835683,0,3,0.05367372353673724,0.4691202419964709,0.13099671412924424,4298,8051
36061014802,Census Tract 148.02; New York County; New York,418,180,0,5.846153846153846,-0.6672100990925746,Not significant,Not significant,Not significant,57,5389.263874030996,61319.82212146622,62,0.20280958131323495,1,1,0.03762237762237762,0.5857642940490082,0.1723804925156929,4032,7150
36061014602,Census Tract 146.02; New York County; New York,118,44,0,1.4489194499017681,-0.4507361114671636,Not significant,Not significant,Not significant,32,2043.4908731588462,38511.01108375809,156,0.12337561602918082,0,2,0.06741159135559921,0.7558535121072644,0.14317558299039781,4305,8144
36061013800,Census Tract 138; New York County; New York,197,75,0,1.6972516584819506,-1.1559480421511201,Cold 95%,Not significant,Not significant,43,710.5219590700694,68563.16980164504,56,0.37154809246922665,2,8,0.05456500313591972,0.5368167444661949,0.20295247239558328,6301,11607
36061010900,Census Tract 109; New York County; New York,1927,784,0,926.4423076923077,16.54909896282069,Hot 99%,High-High,p <= 0.0001,54,5420.064633652823,56848.182268271354,43,0.23722143566317336,7,0,0.28365384615384615,0.8849557522123894,0.096,105,208
36061011600,Census Tract 116; New York County; New York,134,40,0,4.9246600514516725,-0.9308643363632562,Not significant,Not significant,Not significant,33,13120.240698203956,62089.47362595038,26,0.4302528416124155,12,0,0.12121212121212122,0.8443620963472737,0.3360281195079086,1525,2721
36061027100,Census Tract 271; New York County; New York,671,310,65,8.667011108240764,3.0314916071471467,Hot 95%,High-High,p <= 0.05,111,11430.49796201939,79584.40798487092,36,0.2772657513133008,3,0,0.15047791268406097,0.8952500786410821,0.03928679359323058,4037,7742
36061026900,Census Tract 269; New York County; New York,370,134,0,4.867780555190107,2.884037957064513,Hot 95%,High-High,p <= 0.05,69,5951.554512723736,56969.475479555236,33,0.25040445014107254,7,4,0.14418667386026437,0.9052631578947369,0.13545677283864194,3526,7601
36061016600,Census Tract 166; New York County; New York,512,256,55,7.4332171893147505,1.8252854328902925,Not significant,Not significant,Not significant,71,12478.664307895542,85555.56245273004,89,0.15633028362558188,7,2,0.3636094674556213,0.9041652556721977,0.11877051626380185,3501,6888
36061024700,Census Tract 247; New York County; New York,186,60,0,3.048180924287119,2.6253221025687776,Hot 95%,High-High,p <= 0.05,52,7268.829671192332,44596.83931934054,8,0.7744298876933507,1,0,0.19206817436905932,0.7800369685767098,0.08583981074687394,3299,6102
36061018900,Census Tract 189; New York County; New York,410,227,85,3.993376838414337,1.4853387216121048,Not significant,Not significant,Not significant,71,9912.003729889482,72911.10285487855,88,0.2730654343255557,0,2,0.3190752622466646,0.8073513513513514,0.10316075237541206,5372,10267
36061021000,Census Tract 210; New York County; New York,217,97,0,3.3119658119658117,5.455885815367385,Hot 99%,High-High,p <= 0.001,64,14206.457866993174,47762.62073144542,23,0.4215417299093439,0,0,0.3669837373427432,0.8546056592414208,0.07465181058495822,4159,6552
36061004300,Census Tract 43; New York County; New York,382,133,0,10.839954597048807,4.692208956444274,Hot 99%,High-High,p <= 0.01,97,29191.86214044977,101671.2711289617,54,0.1815559305474941,1,1,0.17338251986379113,0.8996526437668854,0.1046993780234969,1768,3524
36061023700,Census Tract 237; New York County; New York,313,127,0,4.6877340122809645,1.7313076539285663,Not significant,Not significant,Not significant,134,11080.423035431575,71686.0280860144,17,0.5682628033988595,0,0,0.29490159615682626,0.8596755941154282,0.10469436001350894,3006,6677
36061003400,Census Tract 34; New York County; New York,461,179,0,6.595135908440629,2.8225390046799146,Hot 95%,High-High,p <= 0.05,104,28303.823376273285,109736.39533004301,81,0.21631149303457978,3,3,0.17167381974248927,0.8734787018255578,0.10829753560931495,3833,6990
36061030300,Census Tract 303; New York County; New York,231,95,0,6.980961015412511,1.5468309546912204,Not significant,Not significant,Not significant,110,14114.819182610689,49982.11203324395,42,0.1614776393849719,0,0,0.12722877002115443,0.9097605893186004,0.14979123173277661,1520,3309
36061022302,Census Tract 223.02; New York County; New York,97,34,0,3.3797909407665507,1.7483048912567198,Hot 95%,Low-High,p <= 0.05,42,5422.844525743105,23874.741269759175,10,0.5736785736193619,3,0,0.19616724738675959,0.9667697063369397,0.16137394685677253,1527,2870
36061021900,Census Tract 219; New York County; New York,533,264,67,9.888682745825603,1.7239285859590723,Not significant,Not significant,Not significant,169,16943.682153515256,98242.06472087227,65,0.37444111839413347,6,4,0.386962289179458,0.9936647173489279,0.08637577916295637,2949,5390
36061016900,Census Tract 169; New York County; New York,222,83,0,2.73972602739726,0.9515861384853826,Not significant,Not significant,Not significant,71,10784.12441094423,85977.84284787321,84,0.3625702376811621,2,0,0.06403879631932355,0.7485278080697928,0.12349455171095393,4175,8103
36061017500,Census Tract 175; New York County; New York,252,94,0,2.400228593199352,0.6515040410592993,Not significant,Not significant,Not significant,83,7480.267741084786,83582.0506034916,48,0.5041779348011117,0,0,0.03295011291315952,0.6265217391304347,0.21057147760425604,5912,10499
36061017100,Census Tract 171; New York County; New York,223,81,0,2.63468809073724,0.9515861384853826,Not significant,Not significant,Not significant,65,5720.03760764,75851.12418833227,36,0.5336882823097867,1,0,0.17082579867389994,0.5760456273764258,0.1873310158362302,4832,8464
36061017402,Census Tract 174.02; New York County; New York,84,39,0,2.9095947350190507,2.449536936292635,Hot 95%,Low-High,p <= 0.05,27,1316.2810774069674,16321.74946375515,9,0.3152927286582478,0,2,0.11603740907516454,0.8620401337792643,0.12316715542521994,1570,2887
36061008603,Census Tract 86.03; New York County; New York,61,20,0,1.227364185110664,-0.9595924656135256,Not significant,Not significant,Not significant,19,5603.643636766136,30287.107655017826,22,0.723801569042924,1,4,0.04024144869215292,0.3066420664206642,0.2874046805153826,2936,4970
36061023100,Census Tract 231; New York County; New York,250,105,0,3.5053280987100393,2.794938806188647,Hot 95%,High-High,p <= 0.05,143,5578.045045316551,67177.41506605192,61,0.11670294346651211,4,17,0.20998593530239099,0.8230543318649045,0.09290709290709291,4458,7132
36005043400,Census Tract 434; Bronx County; New York,386,144,0,9.844427441979088,1.201401840787848,Not significant,Not significant,Not significant,120,22114.856726547612,130654.13701023227,18,0.1676298260933698,17,1,0.2598826829890334,0.6086412022542267,0.011145510835913313,1827,3921
36005044400,Census Tract 444; Bronx County; New York,158,82,0,3.680409969718146,0.01198481703649852,Not significant,Not significant,Not significant,66,12896.472464777336,92956.67758723028,29,0.7038328853357435,14,3,0.1563009550430934,0.39325842696629215,0.01995870612525809,2101,4293
36005045600,Census Tract 456; Bronx County; New York,163,55,0,4.588963963963964,1.3538236715964793,Not significant,Not significant,Not significant,212,26726.348812890476,132430.7106403843,29,0.8008963242408099,68,0,0.01829954954954955,0.3294987674609696,0,1594,3552
36005005100,Census Tract 51; Bronx County; New York,654,258,0,9.007023825919294,7.964587949978596,Hot 99%,High-High,p <= 0.0001,149,71327.93021281516,239732.83119537868,24,0.1867173233962584,18,6,0.38176559702520313,0.9351535836177475,0.017108352901710835,4495,7261
36005018302,Census Tract 183.02; Bronx County; New York,256,113,0,7.7693474962063735,1.109233711069969,Not significant,Not significant,Not significant,32,9363.532641554644,54707.196005342725,11,0.5818873168350711,3,3,0.23884673748103186,0.8539944903581267,0.006160164271047228,1834,3295
36005020501,Census Tract 205.01; Bronx County; New York,295,108,0,3.5131594617125166,1.0989083676165885,Not significant,Not significant,Not significant,74,3062.1349307920837,21138.81445076747,17,0.8248534729835126,6,0,0.4384899368822198,0.9201790376725103,0.004455997029335313,4997,8397
36005029302,Census Tract 293.02; Bronx County; New York,179,70,0,3.291046148189005,-0.18527456094095673,Not significant,Not significant,Not significant,169,42616.282166413985,121399.3201105359,95,0.7324373254423128,10,1,0.017672494829855237,0.33295625942684764,0.03598691384950927,3085,5439
36005032600,Census Tract 326; Bronx County; New York,156,59,0,4.4042913608131,0.12253148725208314,Not significant,Not significant,Not significant,127,11934.853457399555,124542.26129108749,27,0.3607329798582988,16,5,0.1552538370720189,0.507981220657277,0,1743,3542
36005020000,Census Tract 200; Bronx County; New York,371,144,0,8.395564607377235,0.9898917574332488,Not significant,Not significant,Not significant,314,24919.369124107263,133397.21266662073,62,0.393791235548767,7,12,0.2628467485220555,0.8013986013986014,0.03247631935047361,2259,4419
36005030900,Census Tract 309; Bronx County; New York,138,50,0,3.620146904512067,-1.3605218252893583,Cold 95%,Low-Low,p <= 0.05,148,63802.11871200915,139573.73519176617,32,1.998743766527869,69,0,0.031228784792939578,0.41539528432732314,0.02699055330634278,2280,3812
36005033400,Census Tract 334; Bronx County; New York,527,215,0,1646.875,3.5182301430435774,Hot 99%,High-High,p <= 0.01,338,68328.78048619001,123136.96350307109,12,0.6639216110711983,2,0,0.0625,1,0,12,32
36047046000,Census Tract 460; Kings County; New York,88,24,0,2.9362696029362696,-2.034264761146619,Cold 99%,Low-Low,p <= 0.01,53,18854.196057584057,71848.33489563213,59,0.4272856223404528,2,13,0.20053386720053387,0.578391551584078,0.04942084942084942,1470,2997
36047051602,Census Tract 516.02; Kings County; New York,112,48,0,3.2211676732815646,-1.0284637666621348,Not significant,Not significant,Not significant,12,9140.347905418601,48646.66627810976,8,0.49462362930598536,4,2,0.10823812387251955,0.9669711876317639,0.07175472928897586,1763,3477
36047111600,Census Tract 1116; Kings County; New York,237,107,0,6.2204724409448815,1.3581565644615385,Not significant,Not significant,Not significant,101,8448.64289088901,184132.13636137766,26,0.7575712808634715,26,7,0.22250639386189258,0.6517857142857143,0.0967741935483871,2226,3810
36047152200,Census Tract 1522; Kings County; New York,148,63,0,5.080672845863371,-0.8833506934002755,Not significant,Not significant,Not significant,97,17671.271180753396,158575.2590273818,58,0.22775021184237915,11,5,0.036744505494505496,0.2836979534227241,0,1239,2913
36047048500,Census Tract 485; Kings County; New York,341,114,0,14.394259181089067,-0.16758321038462376,Not significant,Not significant,Not significant,80,49866.89957765394,252760.4612012721,56,0.29678360523398567,11,6,0.25223309230114843,0.8891013384321224,0.005703422053231939,1264,2369
36047080800,Census Tract 808; Kings County; New York,219,85,0,10.714285714285714,-0.6134874044283797,Not significant,Not significant,Not significant,25,7668.779020284417,49870.314531406715,31,0.909175141882822,2,4,0.7117465224111282,1,0.05590851334180432,1077,2044
36081030600,Census Tract 306; Queens County; New York,246,89,0,4.459753444525018,0.5594082818150782,Not significant,Not significant,Not significant,166,43027.55730192776,341932.02110972407,29,4.240872560553455,27,2,0.11725417439703154,0.35906271536871126,0.04852459016393443,2679,5516
36081042400,Census Tract 424; Queens County; New York,48,30,0,1.8099547511312217,-0.997116403468435,Not significant,Not significant,Not significant,61,21762.580426399047,177088.62869973667,62,2.153913542858712,24,5,0.017444065225635193,0.17476851851851852,0.05573770491803279,1478,2652
36081071304,Census Tract 713.04; Queens County; New York,47,15,0,0.7399244332493703,-1.3639452354272046,Not significant,Not significant,Not significant,18,955.6695697305006,55281.95180254569,5,0.28402885706810926,0,0,0.12594458438287154,0.5309677419354839,0.023006618342262843,3634,6352
36081071701,Census Tract 717.01; Queens County; New York,84,25,0,1.6870857601928098,-1.3950994795507259,Not significant,Not significant,Not significant,37,6122.487616523183,56372.27933746518,27,0.22137472373844813,3,0,0.17014865407794294,0.516008316008316,0.11904761904761904,2657,4979
36081127700,Census Tract 1277; Queens County; New York,124,33,0,4.1610738255033555,-1.67846378773009,Cold 99%,Low-Low,p <= 0.01,141,36099.03422957453,345339.59538276895,55,1.3063132187041266,17,2,0.08341742347796838,0.11037735849056604,0.10245554614733277,1364,2980
36081020500,Census Tract 205; Queens County; New York,65,20,0,4.909365558912387,-1.047131097491981,Not significant,Not significant,Not significant,91,44644.633567315774,153509.40261927084,6,1.4403870202217932,35,1,0.054380664652567974,0.413953488372093,0.029345372460496615,583,1324
36081043701,Census Tract 437.01; Queens County; New York,144,60,0,4.1522491349480966,-0.2905569697127494,Not significant,Not significant,Not significant,34,9175.225155461938,65226.63968901287,6,1.3627529898543675,5,1,0.23265306122448978,0.7644927536231884,0.04936854190585534,1605,3468
36081093401,Census Tract 934.01; Queens County; New York,30,12,0,0.7090522335145356,-1.143487773334101,Not significant,Not significant,Not significant,190,5929.8431349971415,192616.4026405704,36,0.9381814238555477,16,5,0.12694174757281554,0.35636856368563685,0.056265984654731455,2364,4231
36081099801,Census Tract 998.01; Queens County; New York,190,96,0,2.105729801618087,0.1497274191337169,Not significant,Not significant,Not significant,66,23000.62045291246,141616.16679272242,15,0.3925126273153373,19,9,0.1653832892770946,0.7254977029096478,0.04041146216017634,4861,9023
36081108500,Census Tract 1085; Queens County; New York,58,22,0,2.075134168157424,-1.6503283245066074,Cold 95%,Low-Low,p <= 0.05,72,20957.006558928635,178244.71458342648,12,3.743715263614883,8,0,0.08953068592057761,0.2335216572504708,0.06596306068601583,1512,2795
36081109300,Census Tract 1093; Queens County; New York,70,17,0,2.414625733011383,-1.7347347141770564,Cold 95%,Low-Low,p <= 0.01,129,27988.454290221,354312.1476340734,69,5.011578960856635,22,10,0.06196581196581197,0.05416248746238716,0.028265107212475632,1459,2899
36081077908,Census Tract 779.08; Queens County; New York,59,24,0,1.9274746814766417,-0.8833420965954224,Not significant,Not significant,Not significant,9,3736.194112567172,47292.898200282136,12,1.9195025969519957,0,1,0.16850730317064483,0.9321608040201005,0.09201520912547528,1358,3061
36081079702,Census Tract 797.02; Queens County; New York,134,38,0,3.6945133719327266,1.348841886426756,Not significant,Not significant,Not significant,54,7389.127169104624,54607.74867840869,9,0.9184765892415752,2,1,0.3416046319272126,0.8062982768865122,0.01,1608,3627
36081099705,Census Tract 997.05; Queens County; New York,34,10,0,1.2086740135087095,-1.4208445146354427,Cold 95%,Low-Low,p <= 0.05,53,20608.25157426221,62464.10576294564,5,4.824350930690571,4,0,0.13153217205830076,0.20695364238410596,0.1303095752339813,1396,2813
36085018100,Census Tract 181; Richmond County; New York,47,23,0,1.305918310641845,-2.7179128648718267,Cold 99%,Low-Low,p <= 0.0001,183,88928.53602923872,389948.6742824881,74,1.467645320668697,93,3,0.18508454106280192,0.3859773371104816,0.027548209366391185,1953,3599
36085017014,Census Tract 170.14; Richmond County; New York,34,12,0,0.8210577155276503,-2.1201545758600466,Cold 99%,Low-Low,p <= 0.0001,69,36365.931190585645,148050.8646447024,38,1.6226121687493171,17,4,0.049021975368268536,0.2111801242236025,0.05516431924882629,2164,4141
36085020702,Census Tract 207.02; Richmond County; New York,250,105,0,8.53825136612022,0.2597063186167707,Not significant,Not significant,Not significant,83,29948.38811133668,158596.95734141575,31,4.807359092220652,39,19,0.3048696844993141,0.4857142857142857,0.13855970829535097,1303,2928
36085012805,Census Tract 128.05; Richmond County; New York,19,7,0,0.7969798657718121,-1.6041931297042369,Cold 99%,Low-Low,p <= 0.01,55,41230.95924206077,175618.3213841986,51,1.3685960641388535,546,10,0.040268456375838924,0.21660181582360571,0.043424317617866005,1147,2384
36005001902,Census Tract 19.02; Bronx County; New York,408,135,0,19.624819624819626,1.2645655442700838,Not significant,Not significant,Not significant,139,148269.63505054178,329781.79995829664,16,0.244953727625848,21,6,0.39558823529411763,0.9182692307692307,0.0502283105022831,911,2079
36005046207,Census Tract 462.07; Bronx County; New York,97,44,0,1.4843152257077277,0.9392876918695595,Not significant,Not significant,Not significant,80,29941.698698446682,64442.65637854204,5,0.602494322570145,0,0,0.16159143075745983,0.5042911088225197,0.01120162932790224,3447,6535
36005006301,Census Tract 63.01; Bronx County; New York,1514,562,0,21.466042818658728,5.0022202067423,Hot 95%,High-High,p <= 0.05,338,52788.90771654311,197116.63925907091,60,0.40703432454570176,29,6,0.3445581131003126,0.8229885057471265,0.014881915237787124,3382,7053
36005038303,Census Tract 383.03; Bronx County; New York,163,58,0,4.451119606772256,1.2541511251007695,Not significant,Not significant,Not significant,14,11297.659860581902,33195.65827969267,5,0.39687775394945246,2,3,0.2579582875960483,0.9838318512530315,0.019809825673534072,2080,3662
36005002001,Census Tract 20.01; Bronx County; New York,52,22,0,1.238390092879257,0.0015096623844164953,Not significant,Not significant,Not significant,51,3799.6148079331015,24327.094382605967,15,1.451090448450599,3,0,0.523948456114758,1,0.013690815744438107,2683,4199
36005046204,Census Tract 462.04; Bronx County; New York,51,27,0,0.9697661152310325,0.3169180948980291,Not significant,Not significant,Not significant,20,1629.9312402277233,15743.383258350499,6,1.230547472413082,0,0,0.10291040517405364,0.5804081632653061,0,3121,5259
36005038304,Census Tract 383.04; Bronx County; New York,73,29,0,3.2720753025549083,4.027462923622606,Hot 99%,Low-High,p <= 0.01,3,1480.871792987107,12028.550895651695,11,0.48767929638448687,0,0,0.48136067101584346,1,0.028768699654775604,1142,2231
36047059403,Census Tract 594.03; Kings County; New York,49,16,0,1.6002612671456564,-1.3826590291978398,Not significant,Not significant,Not significant,29,2240.2610956280064,67536.98996197693,41,0.5900504956526538,0,1,0.09242325277596342,0.48874887488748875,0.16779026217228465,1322,3062
36047009002,Census Tract 90.02; Kings County; New York,18,5,0,1.1620400258231116,-1.4244737476916385,Not significant,Not significant,Not significant,3,0,12008.94986212372,0,0.16252715891174174,2,1,0.05551969012265978,0.8816120906801007,0.09360730593607305,690,1549
36047079002,Census Tract 790.02; Kings County; New York,96,37,0,3.468208092485549,-0.9891449387547568,Not significant,Not significant,Not significant,62,4013.1782492364277,51934.05776611412,7,0.38251294993927215,0,1,0.1795520231213873,0.9185303514376997,0.18754055807916936,1520,2768
36047014901,Census Tract 149.01; Kings County; New York,31,11,0,2.012987012987013,-1.8103819403998012,Cold 99%,Low-Low,p <= 0.01,11,364.12026176815226,20810.464139888194,33,0.41530649468686437,1,1,0.08376623376623377,0.5637795275590551,0.020061728395061727,844,1540
36047014902,Census Tract 149.02; Kings County; New York,64,18,0,1.5786877158362111,-1.9075668454070234,Cold 99%,Low-Low,p <= 0.01,46,11794.078068056491,76278.17492609636,40,0.544932823002771,8,2,0.06018746916625555,0.6778846153846154,0.028037383177570093,1877,4054
36047034901,Census Tract 349.01; Kings County; New York,85,29,0,3.657487091222031,0.1598621403245161,Not significant,Not significant,Not significant,0,3080.7191913398246,35945.023414544376,7,0.31002487217828517,3,2,0.18502581755593803,0.9742962056303549,0.05983889528193326,1276,2324
36047056302,Census Tract 563.02; Kings County; New York,120,40,0,4.899959167006942,-0.4209612988633592,Not significant,Not significant,Not significant,18,22562.770375735738,55488.94614812923,15,0.6580004578191053,11,0,0.09881584320130665,0.9874476987447699,0.040160642570281124,1399,2449
36047050001,Census Tract 500.01; Kings County; New York,53,15,0,2.322524101665206,-1.8422704206407492,Cold 99%,Low-Low,p <= 0.01,42,5084.255202785706,52391.45588038346,29,0.26349937182262,0,2,0.1200701139351446,0.4052910052910053,0.055944055944055944,1110,2282
36047010802,Census Tract 108.02; Kings County; New York,103,26,0,4.2579578338156265,-1.326620806908095,Not significant,Not significant,Not significant,28,736.6489458943788,32913.699274798266,9,0.704438639644502,1,0,0.27378964941569284,0.8144329896907216,0.1689106487148103,1233,2419
36047058901,Census Tract 589.01; Kings County; New York,79,20,0,3.7565382786495483,-0.9736649817087446,Not significant,Not significant,Not significant,25,14859.949256877053,127799.66639631598,19,0.7707773499751484,1,0,0.11602472658107466,0.8041349292709467,0.018162393162393164,1133,2103
36047011901,Census Tract 119.01; Kings County; New York,173,57,0,12.554426705370101,-0.8712561948626155,Not significant,Not significant,Not significant,63,29920.73584397614,163718.06864514216,44,0.34662511768973153,17,7,0.11764705882352941,0.6649305555555556,0.1615720524017467,615,1378
36047050002,Census Tract 500.02; Kings County; New York,21,6,0,1.3565891472868217,-1.2619072107639053,Not significant,Not significant,Not significant,0,1582.1556470524472,14802.666646033811,24,0.39061027642157675,0,0,0.03359173126614987,0.6828528072837633,0.10217983651226158,755,1548
36081017102,Census Tract 171.02; Queens County; New York,146,53,0,42.44186046511628,-0.23551645955431932,Not significant,Not significant,Not significant,36,71014.26131099355,141392.61367006533,15,0.5604964424106001,8,0,0.0641399416909621,1,0.2009132420091324,158,344
36081021601,Census Tract 216.01; Queens County; New York,101,33,0,4.020700636942675,-0.5857502061578738,Not significant,Not significant,Not significant,38,21761.445569931282,74060.46546175434,27,0.4049917014273373,0,1,0.030624744793793384,0.3718130311614731,0.13954905545399146,1228,2512
36081053901,Census Tract 539.01; Queens County; New York,176,71,0,4.262533301041414,0.05588655240318339,Not significant,Not significant,Not significant,113,11854.90277830084,139174.80352326288,34,0.5896142689472804,6,0,0.1189437984496124,0.6492307692307693,0.05137186223000584,2187,4129
36081084901,Census Tract 849.01; Queens County; New York,182,53,0,5.990783410138249,3.3472746015106756,Hot 99%,High-High,p <= 0.01,15,8912.377689102297,49501.12105011542,23,0.711736505504219,2,0,0.3423304805793285,0.8529680365296803,0.052768166089965395,1455,3038
36081021602,Census Tract 216.02; Queens County; New York,29,9,0,1.9607843137254901,0.8204064437146493,Not significant,Not significant,Not significant,19,6720.992012642297,46196.91332804084,4,0.285291968650281,4,0,0.11487889273356401,0.6018691588785047,0.07279029462738301,865,1479
36081116301,Census Tract 1163.01; Queens County; New York,76,26,0,1.7547910413299468,-0.9607854364615026,Not significant,Not significant,Not significant,12,5023.472053487371,39576.633428123096,21,0.9722211106041508,1,0,0.28506301957629393,0.7975279576221307,0.0986737400530504,2259,4331
36081019901,Census Tract 199.01; Queens County; New York,69,19,0,15.032679738562091,-0.7123612787335053,Not significant,Not significant,Not significant,31,26340.973192885278,137896.44112969388,37,0.6807460194089678,2,1,0.42686567164179107,0.5964912280701754,0.4153846153846154,181,459
36081027702,Census Tract 277.02; Queens County; New York,106,32,0,3.12040035325287,0.9712636530706994,Not significant,Not significant,Not significant,23,3374.48927563454,44316.20498349421,24,0.6770410103769431,0,2,0.1597738768223743,0.4345583494519665,0.09930313588850175,1754,3397
36081066401,Census Tract 664.01; Queens County; New York,51,20,0,2.2757697456492636,-1.1555323578143657,Not significant,Not significant,Not significant,46,17002.8276940146,79027.22354594966,16,4.794792555117053,112,1,0.1137589928057554,0.4891304347826087,0,1097,2241
36081000701,Census Tract 7.01; Queens County; New York,516,279,160,13.979951232728258,0.528519574901068,Not significant,Not significant,Not significant,110,34495.09016145481,109177.7983261705,67,0.06785181252151463,4,7,0.051205635329179086,0.5828402366863905,0.12886597938144329,1787,3691
36061012601,Census Tract 126.01; New York County; New York,132,53,0,1.8819503849443968,-0.7216228438547302,Not significant,Not significant,Not significant,48,1230.7648771003085,33528.149988973826,63,0.12399135003849839,3,5,0.043912175648702596,0.4140145170295924,0.2888624181060155,3872,7014
36061015502,Census Tract 155.02; New York County; New York,79,22,0,1.4363636363636363,-0.2732633036307835,Not significant,Not significant,Not significant,40,11896.610356732166,43317.42446709731,6,0.8324444114743798,4,0,0.12672727272727272,0.4417024320457797,0.14390691977954684,2693,5500
36061015302,Census Tract 153.02; New York County; New York,220,95,0,4.038179148311307,-0.12257749284919586,Not significant,Not significant,Not significant,45,5042.928246759432,48178.49695649727,27,0.22392117500757397,0,0,0.06149045521292217,0.6365703150373498,0.24847449353185258,2591,5448
36061007002,Census Tract 70.02; New York County; New York,160,59,0,4.599022707674619,1.4265576920122676,Not significant,Not significant,Not significant,28,4674.722194725506,23002.20595428476,61,0.427099707627621,1,0,0.0799080195458465,0.8656934306569343,0.12141941000427534,2094,3479
